date,coin,price,volume,market_cap,daily_return,volatility_30d,sharpe_30d
2024-11-19 00:00:00,BTC,90534.62459650292,77391724184.19348,1790917617392.4407,0.007715286049680525,59.51300830186093,6.039374775251104
2024-11-20 00:00:00,BTC,92251.65240738312,80493234958.49161,1825195454018.501,0.01896542696822001,59.59469262306904,6.246949120272454
2024-11-21 00:00:00,BTC,94217.02229634205,80747272080.24826,1862618759426.145,0.021304441033531463,58.501092536434115,7.2796610258542795
2024-11-22 00:00:00,BTC,98509.11859102432,118163852022.3175,1948284556982.0486,0.04555542289568737,59.48833790292023,8.103853549952037
2024-11-23 00:00:00,BTC,98927.49494553401,85746174563.98602,1958091000957.8345,0.0042470825086420305,58.99911218630914,8.462882644853135
2024-11-24 00:00:00,BTC,97679.46381643033,47414200206.70341,1931255637661.502,-0.012615614393054253,59.59705787784777,7.65200151744601
2024-11-25 00:00:00,BTC,98015.9355289458,50665680246.86775,1939446484727.4285,0.0034446515098383035,58.24548362371821,8.40016537905585
2024-11-26 00:00:00,BTC,93004.70093103287,89476321216.0935,1838788677873.8657,-0.05112673333034734,62.42376201619536,6.714827310504229
2024-11-27 00:00:00,BTC,91931.83077291827,97389239315.52954,1819990514406.0881,-0.011535655159089053,62.92936519193226,6.17232877262274
2024-11-28 00:00:00,BTC,95981.18057210564,81469353259.75,1899088665519.225,0.04404730945900237,63.72813976681557,6.400075276991149
2024-11-29 00:00:00,BTC,95661.59595817851,49067932024.40325,1892297852304.72,-0.003329659127156104,62.9227070288788,5.604870770550914
2024-11-30 00:00:00,BTC,97453.2473451042,74670031635.5065,1926826079390.2441,0.01872905599138197,62.73810824547631,6.1014085205008
2024-12-01 00:00:00,BTC,96513.14234698225,43580019720.720634,1910022814269.8855,-0.009646728290057194,61.57999882866307,6.592980065014067
2024-12-02 00:00:00,BTC,97311.70719084324,49147687432.565895,1925808416477.5068,0.008274156497671603,61.08390396174816,7.025936810147162
2024-12-03 00:00:00,BTC,95833.1362300365,101019861361.49252,1896576914275.523,-0.01519417348117258,61.60051603580777,6.726235510353716
2024-12-04 00:00:00,BTC,96031.63097759831,87935752287.975,1900922167493.3643,0.002071253799785344,61.33523672768387,6.93829015738805
2024-12-05 00:00:00,BTC,98881.4694561823,98230784298.0459,1957276192604.2603,0.029676039546269628,60.88741673659458,7.8757035250666725
2024-12-06 00:00:00,BTC,97201.50036407741,190460293531.53802,1920742551503.6094,-0.016989726197883193,61.67066779484277,6.9917240329679435
2024-12-07 00:00:00,BTC,99973.85150659826,115812632020.44765,1978389972043.7947,0.02852169083951117,55.135221778651285,6.449439258870038
2024-12-08 00:00:00,BTC,99781.82999198174,61061136199.7846,1974739091620.7542,-0.0019207173848239112,55.26121583304126,6.285784305477572
2024-12-09 00:00:00,BTC,101235.3717025316,62677764785.05408,2003238967638.8286,0.014567198363335976,55.2832401959634,6.440877626532038
2024-12-10 00:00:00,BTC,97353.94700820887,146846843211.51685,1926047690157.6282,-0.03834059804440537,57.717691166567256,5.3389193884705115
2024-12-11 00:00:00,BTC,96649.71446771531,125835977742.51114,1913115778728.2837,-0.007233733835508183,55.95033463398376,4.2615772537412395
2024-12-12 00:00:00,BTC,101123.61811033697,118484957960.76833,2001746436338.842,0.04628987956416686,46.695377924071806,3.666615235470339
2024-12-13 00:00:00,BTC,100000.80836535197,100092043319.81221,1979166149963.3093,-0.011103338329527479,46.922201291919166,3.470049841767228
2024-12-14 00:00:00,BTC,101352.22971292294,78802903278.85962,2005406021235.8357,0.013514104232373425,46.4472540046509,3.1996534805993737
2024-12-15 00:00:00,BTC,101367.01064553364,57321924844.41535,2007646386698.8667,0.00014583727119332757,44.401904431110204,4.28389044007113
2024-12-16 00:00:00,BTC,104721.50151808978,70645074624.52869,2075487816560.1924,0.03309253031330206,43.73050989999711,4.1434251849053805
2024-12-17 00:00:00,BTC,106074.10723541168,115184737759.33566,2097460193710.789,0.012916217755799098,43.69875683649849,4.610601462823905
2024-12-18 00:00:00,BTC,106034.913402645,93417826250.1972,2100629850064.9119,-0.00036949481629566794,43.46418340473445,4.861479076261783
2024-12-19 00:00:00,BTC,100355.5761481501,113692025885.44745,1985284833093.572,-0.05356101186152562,48.12749393693008,2.841356943347695
2024-12-20 00:00:00,BTC,97851.35377075805,100611554887.24123,1937022229972.2085,-0.024953495097224887,48.81273377008959,1.7067821061420034
2024-12-21 00:00:00,BTC,97691.43431692653,112340864006.62827,1932373308116.0107,-0.0016343100802281851,48.34113505806375,1.146102312844768
2024-12-22 00:00:00,BTC,97202.82496847633,53058382639.48845,1922768195068.165,-0.005001557729872985,45.68814790039874,-0.13366937990476713
2024-12-23 00:00:00,BTC,95094.27394862173,44619017105.36954,1884599149192.4587,-0.02169228127411338,46.264956900038634,-0.8141511025125631
2024-12-24 00:00:00,BTC,94644.91085464321,64937790292.61125,1874912975786.6604,-0.004725448497785556,46.09787140574975,-0.6088559617335891
2024-12-25 00:00:00,BTC,98695.71400782601,49169088282.15742,1951173788529.116,0.042800010234085084,48.530396707686194,0.4083088256054338
2024-12-26 00:00:00,BTC,99344.95417367229,33963749856.44743,1966481159354.1177,0.0065782002022376496,44.830721716375876,2.0080662316062834
2024-12-27 00:00:00,BTC,95678.31244565405,45049342388.18843,1894744251986.1084,-0.03690818279112906,46.66420136325791,1.2676344621808189
2024-12-28 00:00:00,BTC,94331.94727053077,41498540807.666954,1867708753554.924,-0.01407179057310426,44.36006712046314,-0.2605591618274848
2024-12-29 00:00:00,BTC,95184.61945288602,22429850903.940086,1885556552231.4314,0.009039060541280897,44.4640056341177,0.078494660403128
2024-12-30 00:00:00,BTC,93663.44751964067,24065314499.502274,1854872605738.8086,-0.015981278719071734,44.28119666019126,-0.8748797035891087
2024-12-31 00:00:00,BTC,92627.28213113277,57595164139.4709,1833188187477.531,-0.01106264413650393,44.318486946673744,-0.9130144237663996
2025-01-01 00:00:00,BTC,93507.85874741491,45327464907.74362,1851839954625.13,0.009506665811866322,44.35340037302734,-0.8784865307998851
2025-01-02 00:00:00,BTC,94384.1761153871,23275007789.496334,1869193319140.2422,0.009371590577636146,44.196048313190744,-0.20534683297963158
2025-01-03 00:00:00,BTC,96852.14681235075,45157338602.617516,1917905016063.62,0.026148140488575944,45.1428921150017,0.4478673379748883
2025-01-04 00:00:00,BTC,98084.34279280754,35721645948.10051,1942834829349.9563,0.012722443652634308,44.1425901104403,-0.009261986731333344
2025-01-05 00:00:00,BTC,98256.73876849933,20979035420.980793,1946611205641.351,0.0017576299211787827,43.71733325458685,0.5123925346464773
2025-01-06 00:00:00,BTC,98364.58946599838,20060293834.7155,1948339898718.8586,0.0010976417378674164,42.54469512431414,-0.25774050514774227
2025-01-07 00:00:00,BTC,102229.39453189743,46111387334.46171,2024825178619.8228,0.03929061349089458,44.71999357761459,0.8760055227818687
2025-01-08 00:00:00,BTC,96952.09886774956,60610257147.15405,1919133187081.3127,-0.05162209644605942,48.04242100459133,-0.8608089781331388
2025-01-09 00:00:00,BTC,95016.71440989176,65790469838.34392,1885313354913.7239,-0.019962274983833184,46.658723618053735,-0.40710617012302996
2025-01-10 00:00:00,BTC,92376.27578346101,65850881574.76184,1832933628117.9436,-0.02778920154026998,47.57289943364346,-0.924984753356908
2025-01-11 00:00:00,BTC,94736.6267420969,63433655716.757095,1876836759923.398,0.02555148428118903,45.470474660040104,-1.522656656384175
2025-01-12 00:00:00,BTC,94559.55167224213,17836423168.41627,1874286243377.8525,-0.0018691299864076472,45.34907362006417,-1.2789890243814606
2025-01-13 00:00:00,BTC,94454.77089638807,19608932595.53299,1870314882306.9236,-0.0011080929848023002,45.02178043495058,-1.6834364754410205
2025-01-14 00:00:00,BTC,94456.3493746993,76328330233.31137,1870609367804.8223,1.6711472552000117e-05,45.021000743529136,-1.6869551803426395
2025-01-15 00:00:00,BTC,96574.07768799194,51241728228.81719,1912603332624.1123,0.022420179557139264,44.11638636818273,-2.015874625502963
2025-01-16 00:00:00,BTC,100313.15239828422,57637319739.543396,1986831430651.8647,0.03871716717163309,46.118971026935995,-1.2476850078094484
2025-01-17 00:00:00,BTC,100044.57926776377,50150102497.2729,1980935754458.284,-0.0026773471284613493,46.118394508671926,-1.3085849225380122
2025-01-18 00:00:00,BTC,104160.69358484233,69135117732.00064,2063854663834.0774,0.041142802010911694,44.50476931898032,1.2329720764486374
2025-01-19 00:00:00,BTC,104334.61575724394,49416447749.13053,2067151195362.0425,0.001669748601087706,43.46958856801127,2.0074896929111525
2025-01-20 00:00:00,BTC,101275.33714814208,72970313683.92325,2014842808849.5005,-0.029321798780760466,44.84337169764934,1.194787644001623
2025-01-21 00:00:00,BTC,101764.90860170545,120158523166.88387,2017837068202.1384,0.004834063922663168,44.79598711375033,1.4631886392830447
2025-01-22 00:00:00,BTC,106182.2368201815,95344290057.8965,2098829000928.49,0.04340718504219265,46.231976249721725,3.13093537973124
2025-01-23 00:00:00,BTC,103673.53509537787,55030669602.56557,2054288661793.9773,-0.023626378572642937,47.140338833590356,2.582781573842128
2025-01-24 00:00:00,BTC,104067.60991206947,102455227371.20761,2062360759045.0,0.0038011129487294237,44.94259022065174,1.6533212659843168
2025-01-25 00:00:00,BTC,104835.19253555956,51418786362.7815,2076156720642.786,0.007375807171305704,44.95359650010899,1.6745036622910898
2025-01-26 00:00:00,BTC,104796.04077738234,22740744964.719296,2077647817531.3406,-0.00037346006842065016,42.717979946392745,2.8026966966945035
2025-01-27 00:00:00,BTC,102552.24874280207,20639818380.26942,2036324005947.406,-0.02141103822182311,43.167539327553705,2.5666536716835333
2025-01-28 00:00:00,BTC,101958.46953745594,93191643783.24739,2019295541213.5288,-0.005790016431870826,43.21783040084396,2.1461993534069177
2025-01-29 00:00:00,BTC,101313.11264498268,45780526813.56264,2007072201507.5273,-0.006329605528613502,42.82654810281175,2.4400040007770616
2025-01-30 00:00:00,BTC,103718.97939813645,47425401641.53094,2056581551171.7,0.023746844710855086,43.1220998138387,3.4054114736660464
2025-01-31 00:00:00,BTC,104781.5135100103,42122570869.034325,2076760153260.6191,0.010244355642907044,43.134672151505185,3.4252263604426028
2025-02-01 00:00:00,BTC,102382.39409722165,37187819228.35328,2028504133577.489,-0.02289639968370427,44.09125988310858,2.460501882656541
2025-02-02 00:00:00,BTC,100674.78762544956,22827776122.48367,1996423711261.7268,-0.016678712065968604,43.78748406804209,1.2875967918621258
2025-02-03 00:00:00,BTC,97568.31653024875,59784234332.21204,1933691439792.2544,-0.0308564951411483,45.00872309100454,0.07464290430612625
2025-02-04 00:00:00,BTC,101466.8606657039,122163969235.23686,2011121374511.8835,0.0399570708411936,47.109835922053186,1.0578590922236328
2025-02-05 00:00:00,BTC,98118.43921664466,73196693057.98114,1943535291172.1597,-0.033000148295620035,48.61163844871688,0.17176799608129253
2025-02-06 00:00:00,BTC,96582.88682919052,48848958931.79228,1912584628590.309,-0.01564998790964922,46.79869694128326,-1.2499167385256096
2025-02-07 00:00:00,BTC,96635.41875332211,44462180396.172516,1915093756057.5637,0.0005439050939168855,43.178469979559935,0.1152000189267627
2025-02-08 00:00:00,BTC,96558.4563096667,57077722340.22422,1911296376425.356,-0.0007964206566111187,42.56884363493613,0.6646320228857348
2025-02-09 00:00:00,BTC,96558.23762501091,20760850644.84597,1914211835440.1182,-2.2647903057393393e-06,41.30677429946191,1.5033867306907958
2025-02-10 00:00:00,BTC,96548.57865379585,25457107581.051964,1913068773356.083,-0.00010003259641677698,40.401777214779095,0.7645879207444943
2025-02-11 00:00:00,BTC,97399.98161383197,37054987393.57789,1930742951090.367,0.008818389373592916,40.48327243465035,1.08424681973407
2025-02-12 00:00:00,BTC,95739.97737079239,36454577154.5622,1898788887978.3252,-0.017043167930165692,40.97631496817206,0.5980573141307052
2025-02-13 00:00:00,BTC,97836.18856127483,47115618235.19051,1936842454813.9983,0.021894836911899418,41.63758974018676,1.2278465478682987
2025-02-14 00:00:00,BTC,96561.6639990985,29084371910.690556,1914315097486.3862,-0.013027128109943664,41.21903205199654,0.19401263844185537
2025-02-15 00:00:00,BTC,97488.48148536457,32289906944.92862,1931656846871.4856,0.009598192987589016,38.98695511847969,-0.703596164703412
2025-02-16 00:00:00,BTC,97569.95169430465,14215311318.346336,1934308378710.2861,0.0008356906138937692,38.984371027452866,-0.5940040986849283
2025-02-17 00:00:00,BTC,96149.3484548204,13634794998.739267,1905012222220.3691,-0.014559843628242475,36.21462076816615,-2.5108209458096633
2025-02-18 00:00:00,BTC,95776.15723852723,25324374113.08163,1898997753781.9536,-0.0038813702046928134,36.186097001494204,-2.6994425394629133
2025-02-19 00:00:00,BTC,95495.89153299287,38311133144.729355,1892702154844.508,-0.0029262575740679475,34.88779265035384,-1.8793884469928084
2025-02-20 00:00:00,BTC,96554.87156259285,27703222487.389572,1914337919659.5537,0.011089273188617854,35.10496846691804,-1.6509688620247975
2025-02-21 00:00:00,BTC,98384.31738240314,24175261969.81266,1950376106325.3228,0.018947214057701167,32.06413584717633,-2.7356683374778474
2025-02-22 00:00:00,BTC,96135.15541305285,42477472950.92155,1906058197506.3809,-0.02286098058299446,32.00142235224166,-2.7119296770535732
2025-02-23 00:00:00,BTC,96564.15414290235,18464415570.762142,1915260330870.798,0.004462454218815859,32.01832077928731,-2.6853680334786882
2025-02-24 00:00:00,BTC,96327.46309127835,16643044374.983364,1909625674815.4763,-0.002451127478150239,31.825297942816068,-3.0773342359855786
2025-02-25 00:00:00,BTC,91396.76686930266,45539703844.38777,1814176779160.4363,-0.051186816965203774,36.020115552376794,-4.435299388623986
2025-02-26 00:00:00,BTC,88755.7693356979,96742453402.56294,1759750360550.3337,-0.02889596234165903,36.55625063415482,-4.619364711570892
2025-02-27 00:00:00,BTC,83900.11496524839,69277430795.68657,1664314955447.7466,-0.05470804215649505,40.519527432949396,-5.636383243683469
2025-02-28 00:00:00,BTC,84709.14477847965,81960688217.70384,1679555320077.2097,0.00964277359532062,40.897185053084826,-5.109166411487153
2025-03-01 00:00:00,BTC,84441.9012237131,80695237175.07367,1674754437110.342,-0.0031548371249103813,39.51018446168915,-6.1169267381879235
2025-03-02 00:00:00,BTC,86005.25629681018,30634474722.6359,1705564098300.8237,0.01851397292625223,40.056008767686436,-5.782391785787616
2025-03-03 00:00:00,BTC,94261.53286538439,61859112550.80991,1868321705444.4878,0.09599734858159392,53.1882976374488,-1.6350490529523924
2025-03-04 00:00:00,BTC,86124.71418722175,68715362745.4567,1708198960874.3418,-0.08632173094175011,60.57820578660655,-2.834316617386888
2025-03-05 00:00:00,BTC,87310.80531078295,65863356680.42408,1731441668069.6523,0.013771785889272525,60.151837262169906,-1.9517288039005622
2025-03-06 00:00:00,BTC,90604.08098523637,51606642859.81411,1797706868227.531,0.03771899323034544,59.9543988387488,-2.003573885241127
2025-03-07 00:00:00,BTC,90001.40087607042,47555759124.64708,1782785866811.654,-0.006651798711629353,59.00804316555699,-1.492439071586264
2025-03-08 00:00:00,BTC,86773.33597555371,63216440874.73251,1720436931689.2776,-0.03586682950592812,59.99201578462985,-1.8779676755329728
2025-03-09 00:00:00,BTC,86142.9833586432,18809360803.37126,1708605516770.228,-0.0072643584555524,59.99436534257438,-2.036243232530615
2025-03-10 00:00:00,BTC,80751.13893300897,32013406240.51754,1602073794580.0344,-0.06259180046256474,63.43701094766294,-3.110920521547161
2025-03-11 00:00:00,BTC,78783.94057934263,49983692766.22745,1563547150147.7332,-0.024361245917513652,63.744077219643536,-3.560868232071368
2025-03-12 00:00:00,BTC,82799.1080292053,56404462275.083046,1642997419531.6057,0.050964288157419935,66.77733001974065,-2.468742050456799
2025-03-13 00:00:00,BTC,83884.24578828987,41782186208.59073,1662502658717.542,0.013105669673419973,66.90171458657832,-2.3861841597335567
2025-03-14 00:00:00,BTC,81098.90052436228,32583592654.882656,1608477373718.186,-0.033204629042709044,67.52155366569059,-2.655491659944994
2025-03-15 00:00:00,BTC,83971.70916064628,28571483950.074646,1665725559905.8198,0.03542352137586624,68.3572985701685,-2.382233157260484
2025-03-16 00:00:00,BTC,84391.69087647168,10761796127.312485,1674173293916.4658,0.00500146680380098,68.3622160724256,-2.061200481958295
2025-03-17 00:00:00,BTC,82610.61750343916,21638031633.118767,1638672153483.722,-0.02110484284098013,68.4402421839172,-2.604660464164802
2025-03-18 00:00:00,BTC,84075.36559694471,19659366246.596867,1667799227887.438,0.017730748634636084,68.87031729065252,-2.2899261286034727
2025-03-19 00:00:00,BTC,82780.03048688271,24557570268.85276,1642578274105.806,-0.015406832915503599,68.88679798078886,-2.304337657357511
2025-03-20 00:00:00,BTC,86815.44109470697,33871216993.304657,1721565138141.278,0.0487486001646702,71.33437012307645,-1.3276252653868448
2025-03-21 00:00:00,BTC,84270.84358966233,27579127651.06656,1672550706502.8184,-0.0293104253455182,71.94087684044189,-1.762642534957715
2025-03-22 00:00:00,BTC,84009.532917822,18091004975.919056,1666749159154.2927,-0.0031008431945065418,71.7493418608975,-2.0079723016818636
2025-03-23 00:00:00,BTC,83793.30854192551,7771134681.982918,1662574363663.653,-0.0025738076190472414,71.27616377143183,-2.3886611150014714
2025-03-24 00:00:00,BTC,85787.70914901773,12617587530.619724,1702009594329.4495,0.023801430469765128,71.63427538459732,-1.584185784023519
2025-03-25 00:00:00,BTC,87327.72969669085,27270889835.1835,1732715331970.134,0.017951528988820797,71.96746958317416,-1.348807921669105
2025-03-26 00:00:00,BTC,87520.58391530563,30351832942.705593,1735368473904.4885,0.0022083961106582617,71.987516688851,-1.269681331532457
2025-03-27 00:00:00,BTC,86960.8555491039,25522877558.700558,1724854479045.6724,-0.0063953911315695056,69.83836888383776,-0.5284340380335109
2025-03-28 00:00:00,BTC,87227.27158032371,24620445368.489468,1729729987159.4822,0.0030636316712566725,69.11827698863624,0.028634993853785082
2025-03-29 00:00:00,BTC,84359.46915506005,31674486232.097313,1673182800974.1038,-0.03287736017998477,67.33783737191528,0.4238310231221923
2025-03-30 00:00:00,BTC,82679.17255385047,16837439419.924389,1640665503855.1438,-0.01991829273037571,67.63703008207325,-0.10979340033723306
2025-03-31 00:00:00,BTC,82356.38111183756,13428975108.070734,1633996304187.2593,-0.0039041445631627925,67.64165015427565,-0.12326365317246202
2025-04-01 00:00:00,BTC,82514.09365397849,30326148749.91535,1635076581047.3545,0.001915000878034645,67.30975115248937,-0.42390845914711783
2025-04-02 00:00:00,BTC,85237.5876052852,29172899851.734768,1690602036035.04,0.03300640933811416,58.98132529505767,-1.783143197445372
2025-04-03 00:00:00,BTC,82526.4221526433,46332905657.77597,1637358764747.381,-0.03180715842401194,51.91675763190432,-0.7482379007892425
2025-04-04 00:00:00,BTC,83163.98757387721,36594464539.14662,1652537223074.958,0.0077255914482110555,51.74183355054248,-0.8929387656464362
2025-04-05 00:00:00,BTC,83852.00765399594,35647289400.47406,1664234880198.049,0.008273053038823308,49.93740828686243,-1.6426199455803572
2025-04-06 00:00:00,BTC,83595.88550177493,14910400035.531416,1656020067997.187,-0.00305445462054843,49.91323292704801,-1.5557280040732888
2025-04-07 00:00:00,BTC,78211.48358199988,36140377231.68329,1555325260787.2627,-0.06440989155693222,53.224714388038954,-2.1114027138067866
2025-04-08 00:00:00,BTC,79179.29226757778,82909748172.59216,1581407565278.352,0.012374253002926494,53.47058081744134,-1.6548382513639093
2025-04-09 00:00:00,BTC,76329.090356324,47812787635.22632,1515042499757.3254,-0.03599680964085705,50.42181388063314,-1.1131674826126814
2025-04-10 00:00:00,BTC,82622.17029546302,87408220482.11568,1640567909122.172,0.08244667805893258,57.59070193555367,1.281833954626035
2025-04-11 00:00:00,BTC,79596.35732250768,41213520154.25157,1580023209138.0547,-0.03662228869242723,56.311563983904975,-0.5814427618857414
2025-04-12 00:00:00,BTC,83439.28818043756,39813566443.76779,1655868880454.1702,0.04828023526703795,58.69845262396791,0.1712782830534559
2025-04-13 00:00:00,BTC,85305.09728392666,22428929482.069122,1693600655371.0874,0.02236127781260877,57.90395073135439,1.341168536454393
2025-04-14 00:00:00,BTC,83600.82010054543,28731125717.934357,1658923208081.8682,-0.01997860898873105,57.11361125053808,0.17951993151675483
2025-04-15 00:00:00,BTC,84523.4524914945,33155578229.343513,1677843510120.269,0.011036164356275968,57.21508805820562,0.3075280932536978
2025-04-16 00:00:00,BTC,83656.49248858042,25084671427.622566,1660749023283.0562,-0.010257034909942009,56.823736486077905,0.5419110948383923
2025-04-17 00:00:00,BTC,84105.77942167096,26948109141.803364,1670497569762.047,0.005370616430659725,56.52417927970633,0.27873473979770075
2025-04-18 00:00:00,BTC,84930.90857600998,19323821375.14309,1686226810049.1836,0.009810611827305804,56.3188502952849,0.8245281392894491
2025-04-19 00:00:00,BTC,84433.75017215389,9550691272.782005,1676373197914.5117,-0.005853680505621295,53.68428070523743,-0.37247957338614707
2025-04-20 00:00:00,BTC,85126.66244301842,12635983530.804455,1690090596771.3958,0.008206579353063681,52.74105590540441,0.48632684035216606
2025-04-21 00:00:00,BTC,85073.16544858096,12625843856.313684,1689008667806.3804,-0.000628439937643166,52.72566261536497,0.5435205606338814
2025-04-22 00:00:00,BTC,87452.04699068287,40070025414.28289,1735703747771.06,0.02796277215686449,53.55023854733398,1.2289454205453152
2025-04-23 00:00:00,BTC,93576.16588573981,53841992235.36636,1858587811717.8286,0.07002830815051597,58.16874788508779,2.098257673540053
2025-04-24 00:00:00,BTC,93605.45230873208,39901515879.65954,1858660302322.256,0.00031296882828080186,57.93615000394182,1.736269555500917
2025-04-25 00:00:00,BTC,93872.81422867288,30031246761.093452,1864298110563.3408,0.002856264387879559,57.93582004971801,1.7498848392076547
2025-04-26 00:00:00,BTC,94773.11200643536,39336184715.04292,1882121595175.8462,0.009590612417023747,57.88556729890395,2.087405487086602
2025-04-27 00:00:00,BTC,94644.06637120107,15445392739.787264,1879131951239.1846,-0.0013616270744124526,57.90851757540892,1.9936028554916239
2025-04-28 00:00:00,BTC,93809.33781968223,15926259371.057959,1862772247122.064,-0.008819660687918618,56.617641350010615,2.556037015912805
2025-04-29 00:00:00,BTC,95030.60645474444,31913814736.53902,1887067388174.3481,0.01301862547425392,56.03151571110837,3.297966067513804
2025-04-30 00:00:00,BTC,94256.35946318062,25882629766.278946,1870818389258.4038,-0.008147343476467617,56.136432013526374,3.1998378309021414
